video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,video_error_or_removed
gik2doKNQP0,17.27.11,Jacques Higelin malade ? L'inquiétante déclaration de Bernard Lavilliers,6Medias,22,2017-11-26T14:46:02.000Z,"PEOPLE""|""Jacques Higelin""|""malade""|""Bernard Lavilliers",3763,0,0,0,https://i.ytimg.com/vi/gik2doKNQP0/default.jpg,True,False
uW8H-k9dPso,17.27.11,Explication des Noms d'ALLAH / 1.  Rachid ELJAY,Pr. Rachid Eljay chaine officielle 1,27,2017-11-26T17:59:54.000Z,"Sermon 24-11-2017""|""islam""|""Allah""|""Noms""|""divains""|""Mohamed""|""hijab""|""malikite""|""imam""|""Rachid""|""Abouhoudeyfa""|""Brest""|""eljay""|""mort""|""tombe""|""fatwa""|""questions""|""respect""|""Paix""|""tawhid""|""voile""|""maroc""|""cheikh""|""Ramadan""|""Hajj""|""Omra""|""pelerinage""|""Anges""|""paradis""|""enfer""|""crédit""|""hadith""|""coran""|""'ilm""|""science",4678,394,6,0,https://i.ytimg.com/vi/uW8H-k9dPso/default.jpg,True,False
NZO7JUnVcFM,17.28.11,Alain Finkielkraut - On n'est pas couché 25 novembre 2017 #ONPC,On n'est pas couché,24,2017-11-26T00:46:58.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christina angot""|""alain finkielkraut""|""25 novembre 2017""|""en terrain miné",211815,0,0,0,https://i.ytimg.com/vi/NZO7JUnVcFM/default.jpg,True,False
YI0E-bpVxl0,17.28.11,Terra Incognita 2017 - la réalité commence ici ! Jour 1- www.regenere.org,Regenere / Thierry Casasnovas,27,2017-11-27T18:08:03.000Z,"jeûne""|""fasting""|""cru""|""crudivore""|""frugivore""|""végétalien""|""végétarien""|""80/10/10""|""fruits""|""énergie""|""régénérer""|""détoxiner""|""régénération""|""détoxination""|""dépression""|""diabète""|""hypertension""|""vivrecru""|""thierry casasnovas""|""guérir""|""santé""|""raw food""|""low fat raw vegan""|""vegan""|""lifestyle",6806,443,15,0,https://i.ytimg.com/vi/YI0E-bpVxl0/default.jpg,True,False
0rvDi8n_VQ8,17.28.11,Droite : qui reste ?  #cdanslair 27.11.2017,C dans l'air,24,2017-11-27T18:17:36.000Z,"DROITE""|""Politique""|""macron""|""wauquiez""|""mélenchon""|""Les républicains""|""agir""|""pécresse""|""bertrand""|""juppé""|""humaniste""|""centre""|""Europe""|""edouard philippe",8606,36,18,0,https://i.ytimg.com/vi/0rvDi8n_VQ8/default.jpg,True,False
L8uU4Op7ghY,17.28.11,Kisabac Lusamutner eter 27.11.17 Nerqin Hosanqner,KisabacLusamutner,29,2017-11-27T17:11:04.000Z,"Kisabac""|""Lusamutner""|""hrach""|""muradyan""|""archy""|""atv""|""hayastan""|""armenia""|""erevan""|""yerevan""|""tv""|""haykakan""|""irakan""|""patmutyunner""|""depqer""|""herustatesutyan""|""tiv""|""mek""|""talk""|""show""|""կիսաբաց""|""լուսամուտներ""|""հրաչ""|""մուրադյան""|""արչի""|""հայաստան""|""արմենիա""|""երևան""|""2017""|""Nor""|""Eterashrjan""|""Նոր""|""27.11.2017""|""eter""|""եթեր""|""ԵՐԵՎԱՆ""|""Yerevan""|""ՆԵՐՔԻՆ""|""ՀՈՍԱՆՔՆԵՐ""|""Nerqin""|""Hosanqner",37274,147,80,0,https://i.ytimg.com/vi/L8uU4Op7ghY/default.jpg,True,False
ipuU0hHYiF4,17.28.11,Prince Harry and Meghan Markle detail proposal and romance| First post-engagement Interview,CBC News,25,2017-11-27T18:29:58.000Z,"Prince Harry""|""Meghan Markle""|""Queen",780528,12878,704,0,https://i.ytimg.com/vi/ipuU0hHYiF4/default.jpg,True,False
Ex0SK_Poir4,17.28.11,Diriliş Ertuğrul 97.Bölüm 2.Tanıtımı,TRT 1,24,2017-11-27T17:54:27.000Z,"trt""|""trt1""|""97. bölüm""|""tanıtım""|""fragman""|""ertuğrul""|""diriliş""|""engin altan düzyatan",244046,2258,62,0,https://i.ytimg.com/vi/Ex0SK_Poir4/default.jpg,True,False
UYHkVlEkG-k,17.28.11,"Préparer Noël (4) : Dans quelques jours, c'est l'Avent !",COOK WITH ME,26,2017-11-27T16:05:23.000Z,"#astucesmaison""|""#joiedevivre""|""#petitsbonheurs""|""#joiessimples""|""#viedefamille""|""décodenoël""|""calendrierdel'avent""|""décorationdenoël""|""Avent""|""Préparernoël""|""Noël",3032,0,0,0,https://i.ytimg.com/vi/UYHkVlEkG-k/default.jpg,True,False
FptrzTe0wMw,17.29.11,Terra incognita J1 - Bienvenue chez nous ! je vous présente l'équipe d'accueil  -regenere.org,Regenere / Thierry Casasnovas,27,2017-11-28T14:18:31.000Z,"jeûne""|""fasting""|""cru""|""crudivore""|""frugivore""|""végétalien""|""végétarien""|""80/10/10""|""fruits""|""énergie""|""régénérer""|""détoxiner""|""régénération""|""détoxination""|""dépression""|""diabète""|""hypertension""|""vivrecru""|""thierry casasnovas""|""guérir""|""santé""|""raw food""|""low fat raw vegan""|""vegan""|""lifestyle",9201,539,21,0,https://i.ytimg.com/vi/FptrzTe0wMw/default.jpg,True,False
NZO7JUnVcFM,17.29.11,Alain Finkielkraut - On n'est pas couché 25 novembre 2017 #ONPC,On n'est pas couché,24,2017-11-26T00:46:58.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christina angot""|""alain finkielkraut""|""25 novembre 2017""|""en terrain miné",250203,0,0,0,https://i.ytimg.com/vi/NZO7JUnVcFM/default.jpg,True,False
WFtWwkk8U0I,17.30.11,Message de la Maman de Maëlys pour Maëlys 28 Novembre 2017,solidarite alerte,29,2017-11-29T10:21:40.000Z,"maëlys de araujo disparition maelys de araujo disparition""|""maëlys de araujo colleen""|""maelys de araujo colleen""|""maëlys de araujo jennifer cleyret marrel""|""mäelys de araujo jennifer cleyret marrel""|""maëlys de araujo solidarité alerte""|""maelys de araujo solidarite alerte""|""maëlys de araujo novembre 2017""|""maelys de araujo novembre 2017",48481,0,0,0,https://i.ytimg.com/vi/WFtWwkk8U0I/default.jpg,True,False
_8dwxQGMgBw,17.30.11,Coton : l’envers de nos tee-shirts - Cash investigation (intégrale),Cash Investigation,25,2017-11-29T10:53:23.000Z,"cash investigation""|""france 2""|""elise lucet""|""reportage""|""documentaire""|""scandale""|""replay""|""intégral""|""rattrapage""|""intégrale",56837,1551,36,0,https://i.ytimg.com/vi/_8dwxQGMgBw/default.jpg,True,False
z1FL60aLCpI,17.30.11,Diriliş Ertuğrul 98.Bölüm Fragmanı,TRT 1,24,2017-11-29T20:25:28.000Z,"trt""|""trt1""|""tanıtımı""|""Diriliş""|""Diriliş Ertuğrul""|""Ertuğrul""|""Bamsı""|""Diriliş İzle""|""Diriliş Ertuğrul izle""|""Ertuğrul izle""|""izle""|""Turgut""|""Turgut Alp""|""Hayme""|""Hayme Hatun""|""Halime""|""Artuk Bey""|""Artuk""|""Ares",223068,1280,58,0,https://i.ytimg.com/vi/z1FL60aLCpI/default.jpg,True,False
9sSq-hA3DWk,17.30.11,Terra Incognita J2 - Et voilà nos aventuriers-participants ! - www.regenere.org,Regenere / Thierry Casasnovas,27,2017-11-29T08:20:16.000Z,"jeûne""|""fasting""|""cru""|""crudivore""|""frugivore""|""végétalien""|""végétarien""|""80/10/10""|""fruits""|""énergie""|""régénérer""|""détoxiner""|""régénération""|""détoxination""|""dépression""|""diabète""|""hypertension""|""vivrecru""|""thierry casasnovas""|""guérir""|""santé""|""raw food""|""low fat raw vegan""|""vegan""|""lifestyle",7885,557,9,0,https://i.ytimg.com/vi/9sSq-hA3DWk/default.jpg,True,False
7lDrCLwnYjU,17.30.11,شاهد كيف ردة الجزائر على الحظور المتميز بالقمة الافريقية الاروبية بالكوت ديفوار,Info Press,25,2017-11-29T19:37:13.000Z,"الجزائر""|""المغرب""|""محمد السادس""|""القمة""|""الافريقية""|""المغربي""|""المغرب 2017""|""المغرب بلادي""|""الملك""|""الملك محمد السادس""|""المملكة""|""افريقيا""|""زيارة""|""كوت ديفوار""|""الجزائر اليوم""|""الجزائر الان""|""الجزائري""|""المغرب الجزائر""|""المغرب و مصر""|""مصر والمغرب",34467,94,209,0,https://i.ytimg.com/vi/7lDrCLwnYjU/default.jpg,True,False
XEucPDbOMV0,17.30.11,Macron sans tabou en Afrique #cdanslair 28.11.2017,C dans l'air,24,2017-11-28T18:24:55.000Z,"macron""|""continent africain""|""burkina faso""|""libye""|""françafrique""|""économie""|""armée française""|""mali""|""Afrique du Sud",35642,137,53,0,https://i.ytimg.com/vi/XEucPDbOMV0/default.jpg,True,False
_8dwxQGMgBw,17.01.12,Coton : l’envers de nos tee-shirts - Cash investigation (intégrale),Cash Investigation,25,2017-11-29T10:53:23.000Z,"cash investigation""|""france 2""|""elise lucet""|""reportage""|""documentaire""|""scandale""|""replay""|""intégral""|""rattrapage""|""intégrale",114403,2306,74,0,https://i.ytimg.com/vi/_8dwxQGMgBw/default.jpg,True,False
WFtWwkk8U0I,17.01.12,Message de la Maman de Maëlys pour Maëlys 28 Novembre 2017,solidarite alerte,29,2017-11-29T10:21:40.000Z,"maëlys de araujo disparition maelys de araujo disparition""|""maëlys de araujo colleen""|""maelys de araujo colleen""|""maëlys de araujo jennifer cleyret marrel""|""mäelys de araujo jennifer cleyret marrel""|""maëlys de araujo solidarité alerte""|""maelys de araujo solidarite alerte""|""maëlys de araujo novembre 2017""|""maelys de araujo novembre 2017",100512,0,0,0,https://i.ytimg.com/vi/WFtWwkk8U0I/default.jpg,True,False
wUeE_Ip-JnE,17.01.12,Pétillez ! - Birchbox décembre 2017,Birchbox France,26,2017-11-30T09:22:24.000Z,[none],5693,45,4,0,https://i.ytimg.com/vi/wUeE_Ip-JnE/default.jpg,True,False
zBAGre4QqaA,17.01.12,Terra Incognita 2017  J3 - Marcher vers la vie ! Eric vous parle au coeur - regenere.org,Regenere / Thierry Casasnovas,27,2017-11-30T10:48:57.000Z,"jeûne""|""fasting""|""cru""|""crudivore""|""frugivore""|""végétalien""|""végétarien""|""80/10/10""|""fruits""|""énergie""|""régénérer""|""détoxiner""|""régénération""|""détoxination""|""dépression""|""diabète""|""hypertension""|""vivrecru""|""thierry casasnovas""|""guérir""|""santé""|""raw food""|""low fat raw vegan""|""vegan""|""lifestyle",9938,513,10,0,https://i.ytimg.com/vi/zBAGre4QqaA/default.jpg,True,False
z1FL60aLCpI,17.01.12,Diriliş Ertuğrul 98.Bölüm Fragmanı,TRT 1,24,2017-11-29T20:25:28.000Z,"trt""|""trt1""|""tanıtımı""|""Diriliş""|""Diriliş Ertuğrul""|""Ertuğrul""|""Bamsı""|""Diriliş İzle""|""Diriliş Ertuğrul izle""|""Ertuğrul izle""|""izle""|""Turgut""|""Turgut Alp""|""Hayme""|""Hayme Hatun""|""Halime""|""Artuk Bey""|""Artuk""|""Ares",660590,2953,230,0,https://i.ytimg.com/vi/z1FL60aLCpI/default.jpg,True,False
lPabmbeMJLI,17.01.12,Santé de Johnny Hallyday : l'immense détresse des fans,6Medias,22,2017-11-30T12:33:44.000Z,"PEOPLE""|""Johnny Hallyday""|""fans""|""malade""|""cancer""|""mort",15982,0,0,0,https://i.ytimg.com/vi/lPabmbeMJLI/default.jpg,True,False
gROaC1PMHzQ,17.01.12,شاهد كيف أحرج الرئيس الافواري وفد الجبهة الوهمية في حفل استقبال وفود القمة الافريقية الاوروبية,Info Press,25,2017-11-29T21:00:15.000Z,[none],308866,936,495,0,https://i.ytimg.com/vi/gROaC1PMHzQ/default.jpg,True,False
f4sniLWzzxo,17.01.12,Coût de la santé : le rapport qui accuse #cdanslair 30.11.2017,C dans l'air,24,2017-11-30T18:21:12.000Z,"santé""|""medecine""|""cour des comptes""|""assurance maladie""|""industrie pharmaceutique""|""hôpital",5486,23,6,0,https://i.ytimg.com/vi/f4sniLWzzxo/default.jpg,True,False
nx1R-eHSkfM,17.01.12,The New Snapchat in 60 Seconds,Snapchat,10,2017-11-29T14:00:03.000Z,"new snapchat""|""version 2""|""snap inc""|""brandnew""|""update""|""software""|""snap""|""new update""|""redesign""|""reorganize""|""Snapchat",1894753,0,0,0,https://i.ytimg.com/vi/nx1R-eHSkfM/default.jpg,True,False
UnwxLFGHTh8,17.02.12,Terra Incognita 2017 J4 - la merveille du vivant et le jeu de l'immunité -regenere.org,Regenere / Thierry Casasnovas,27,2017-12-01T13:51:03.000Z,"jeûne""|""fasting""|""cru""|""crudivore""|""frugivore""|""végétalien""|""végétarien""|""80/10/10""|""fruits""|""énergie""|""régénérer""|""détoxiner""|""régénération""|""détoxination""|""dépression""|""diabète""|""hypertension""|""vivrecru""|""thierry casasnovas""|""guérir""|""santé""|""raw food""|""low fat raw vegan""|""vegan""|""lifestyle",10088,362,32,0,https://i.ytimg.com/vi/UnwxLFGHTh8/default.jpg,True,False
jLjDmtCQyYs,17.02.12,"Cédric Rey, le faux rescapé du Bataclan qui a piégé survivants et médias",L'Express,25,2017-12-01T12:53:36.000Z,[none],6402,0,0,0,https://i.ytimg.com/vi/jLjDmtCQyYs/default.jpg,True,False
YkxmYmPoXvk,17.02.12,Edouard Philippe : la force tranquille #cdanslair 01.12.2017,C dans l'air,24,2017-12-01T18:17:53.000Z,"EDOUARD PHILIPPE""|""Macron""|""gouvernement""|""barre""|""juppé""|""lr""|""mélenchon""|""marine le pen""|""nouvelle calédonie""|""premier ministre""|""front national",6882,34,18,0,https://i.ytimg.com/vi/YkxmYmPoXvk/default.jpg,True,False
_8dwxQGMgBw,17.02.12,Coton : l’envers de nos tee-shirts - Cash investigation (intégrale),Cash Investigation,25,2017-11-29T10:53:23.000Z,"cash investigation""|""france 2""|""elise lucet""|""reportage""|""documentaire""|""scandale""|""replay""|""intégral""|""rattrapage""|""intégrale",138644,2645,88,0,https://i.ytimg.com/vi/_8dwxQGMgBw/default.jpg,True,False
WFtWwkk8U0I,17.02.12,Message de la Maman de Maëlys pour Maëlys 28 Novembre 2017,solidarite alerte,29,2017-11-29T10:21:40.000Z,"maëlys de araujo disparition maelys de araujo disparition""|""maëlys de araujo colleen""|""maelys de araujo colleen""|""maëlys de araujo jennifer cleyret marrel""|""mäelys de araujo jennifer cleyret marrel""|""maëlys de araujo solidarité alerte""|""maelys de araujo solidarite alerte""|""maëlys de araujo novembre 2017""|""maelys de araujo novembre 2017",112321,0,0,0,https://i.ytimg.com/vi/WFtWwkk8U0I/default.jpg,True,False
Zvnj-lqKMXw,17.02.12,Bertrand Cantat - L’Angleterre,BertrandCantatVEVO,10,2017-12-01T10:25:27.000Z,"Bertrand""|""Cantat""|""L’Angleterre""|""Barclay""|""French""|""Pop""|""Bertrand Cantat""|""Canta""|""Bertrant""|""Bertrant Cantat""|""Noir Désir""|""Détroit""|""Noir Des""|""Marlene""|""L'homme pressé""|""L'Homme Presse""|""Oublie""|""Ici Paris""|""Tostaky""|""Tostaki""|""Aux Sombres Héros de l'Amer""|""Comme Elle Vient""|""Un Jour en France""|""En Route Pour La Joie""|""A Ton Etoile""|""A l'Envers A l'Endroit""|""Lost""|""Lolita Nie En Bloc""|""Le Vent Nous Portera""|""Le Creux De Ta Main""|""Droit""|""dans""|""le""|""Ma",5123,217,18,0,https://i.ytimg.com/vi/Zvnj-lqKMXw/default.jpg,True,False
wUeE_Ip-JnE,17.02.12,Pétillez ! - Birchbox décembre 2017,Birchbox France,26,2017-11-30T09:22:24.000Z,[none],9621,50,4,0,https://i.ytimg.com/vi/wUeE_Ip-JnE/default.jpg,True,False
Jfs7YwsGui8,17.03.12,Terra Incognita 2017 épisode 5 - Toutes nos nourritures... - www.regenere.org,Regenere / Thierry Casasnovas,27,2017-12-02T11:18:01.000Z,"jeûne""|""fasting""|""cru""|""crudivore""|""frugivore""|""végétalien""|""végétarien""|""80/10/10""|""fruits""|""énergie""|""régénérer""|""détoxiner""|""régénération""|""détoxination""|""dépression""|""diabète""|""hypertension""|""vivrecru""|""thierry casasnovas""|""guérir""|""santé""|""raw food""|""low fat raw vegan""|""vegan""|""lifestyle",7868,306,8,0,https://i.ytimg.com/vi/Jfs7YwsGui8/default.jpg,True,False
xdPDi-xNhQk,17.03.12,Flambée de l’immobilier : la grande fracture #cdanslair 02.12.2017,C dans l'air,24,2017-12-02T18:09:53.000Z,"logement""|""immobilier""|""propriétaire""|""maison""|""appartement""|""économie""|""France",4691,23,11,0,https://i.ytimg.com/vi/xdPDi-xNhQk/default.jpg,True,False
Zvnj-lqKMXw,17.03.12,Bertrand Cantat - L’Angleterre,BertrandCantatVEVO,10,2017-12-01T10:25:27.000Z,"Bertrand""|""Cantat""|""L’Angleterre""|""Barclay""|""French""|""Pop""|""Bertrand Cantat""|""Canta""|""Bertrant""|""Bertrant Cantat""|""Noir Désir""|""Détroit""|""Noir Des""|""Marlene""|""L'homme pressé""|""L'Homme Presse""|""Oublie""|""Ici Paris""|""Tostaky""|""Tostaki""|""Aux Sombres Héros de l'Amer""|""Comme Elle Vient""|""Un Jour en France""|""En Route Pour La Joie""|""A Ton Etoile""|""A l'Envers A l'Endroit""|""Lost""|""Lolita Nie En Bloc""|""Le Vent Nous Portera""|""Le Creux De Ta Main""|""Droit""|""dans""|""le""|""Ma",15325,387,52,0,https://i.ytimg.com/vi/Zvnj-lqKMXw/default.jpg,True,False
Lu6GprMf4SM,17.04.12,JoeyStarr & Philippe Manoeuvre - On n'est pas couché 2 décembre 2017 #ONPC,On n'est pas couché,24,2017-12-03T01:32:58.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""philippe manoeuvre""|""joey starr""|""2 décembre 2017""|""musique""|""rock""|""rap",143673,0,0,0,https://i.ytimg.com/vi/Lu6GprMf4SM/default.jpg,True,False
e77J4g0LMOk,17.04.12,Little Mix bring the Power & CNCO to The X Factor Final! | Final | The X Factor 2017,The X Factor UK,24,2017-12-03T19:47:01.000Z,"the x factor""|""x factor""|""X factor UK""|""x factor 2017""|""simon cowell""|""nicole""|""sharon""|""louis""|""talent""|""auditions""|""judges""|""season 14""|""series 14""|""X Factor UK 2017""|""X Factor 2017 audition""|""The x factor 2017""|""XFactor 2017""|""itv",892103,60440,952,0,https://i.ytimg.com/vi/e77J4g0LMOk/default.jpg,True,False
GL8U21_DlrY,17.04.12,Monsatanique et ses suppôts!,philippe jandrok,22,2017-12-03T11:58:26.000Z,"Monsanto""|""Glyphosate""|""petit Bokassa""|""Afrique""|""Colonialisme",4475,390,14,0,https://i.ytimg.com/vi/GL8U21_DlrY/default.jpg,True,False
zazY3ukPxDQ,17.04.12,Terra Incognita 2017 Episode 6 - Comment ça va entre nous ? - regenere.org,Regenere / Thierry Casasnovas,27,2017-12-03T13:37:48.000Z,"jeûne""|""fasting""|""cru""|""crudivore""|""frugivore""|""végétalien""|""végétarien""|""80/10/10""|""fruits""|""énergie""|""régénérer""|""détoxiner""|""régénération""|""détoxination""|""dépression""|""diabète""|""hypertension""|""vivrecru""|""thierry casasnovas""|""guérir""|""santé""|""raw food""|""low fat raw vegan""|""vegan""|""lifestyle",6864,281,13,0,https://i.ytimg.com/vi/zazY3ukPxDQ/default.jpg,True,False
Tp5ul_kr1RI,17.04.12,Direct du 3 Décembre,Enfants de Medjugorje Emmanuel Maillard,29,2017-12-03T22:26:47.000Z,"Soeur Emmanuel""|""medjugorje""|""medj""|""gospa""|""aparition""|""apparition",3694,165,3,0,https://i.ytimg.com/vi/Tp5ul_kr1RI/default.jpg,True,False
xPVyhcdH_tw,17.04.12,Damien Viguier – Le rôle de l’avocat,ERTV Officiel,25,2017-12-03T10:29:11.000Z,"Justice""|""Droit""|""Soral""|""Viguier""|""Faurisson",3946,0,0,0,https://i.ytimg.com/vi/xPVyhcdH_tw/default.jpg,True,False
0xYb1Md9kZc,17.04.12,Patrick Henry est mort,6Medias,25,2017-12-03T15:45:27.000Z,"FRANCE""|""Patrick Henry""|""décès""|""mort""|""assassinat""|""prison""|""enlèvement",3666,0,0,0,https://i.ytimg.com/vi/0xYb1Md9kZc/default.jpg,True,False
L6Rr2MCEnQg,17.04.12,الجولة 6 : الترجي الرياضي بتونس - النادي الافريقي,Ligue Clubiste TV1,17,2017-12-03T17:08:13.000Z,[none],45793,0,0,0,https://i.ytimg.com/vi/L6Rr2MCEnQg/default.jpg,True,False
Lu6GprMf4SM,17.05.12,JoeyStarr & Philippe Manoeuvre - On n'est pas couché 2 décembre 2017 #ONPC,On n'est pas couché,24,2017-12-03T01:32:58.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""philippe manoeuvre""|""joey starr""|""2 décembre 2017""|""musique""|""rock""|""rap",230563,0,0,0,https://i.ytimg.com/vi/Lu6GprMf4SM/default.jpg,True,False
aiEpd9uuHSo,17.05.12,"Corse, Calédonie : bye bye Paris ? #cdanslair 04.12.2017",C dans l'air,24,2017-12-04T18:11:07.000Z,"corse""|""nouvelle calédonie""|""référendum""|""indépendance""|""nationalisme""|""régionlaisme""|""indépendantisme""|""siméoni""|""macron""|""edouard philippe",7683,26,13,0,https://i.ytimg.com/vi/aiEpd9uuHSo/default.jpg,True,False
kTv84_S6yl8,17.05.12,Kisabac Lusamutner eter 04.12.17 Erb Galis E Gishere EXCLUSIVE,KisabacLusamutner,29,2017-12-04T18:00:36.000Z,"Kisabac""|""Lusamutner""|""hrach""|""muradyan""|""archy""|""atv""|""hayastan""|""armenia""|""erevan""|""yerevan""|""tv""|""haykakan""|""irakan""|""patmutyunner""|""depqer""|""herustatesutyan""|""tiv""|""mek""|""talk""|""show""|""կիսաբաց""|""լուսամուտներ""|""հրաչ""|""մուրադյան""|""արչի""|""հայաստան""|""արմենիա""|""երևան""|""2017""|""Nor""|""Eterashrjan""|""Նոր""|""04.12.2017""|""eter""|""եթեր""|""ԵՐԵՎԱՆ""|""Yerevan""|""ԵՐԲ""|""ԳԱԼԻՍ Է""|""ԳԱԼԻՍ""|""Է""|""ԳԻՇԵՐԸ""|""Erb""|""Yerb""|""Galis E""|""Galis""|""Gishere""|""Gisher@""|""KYANQ""|""aziz""|""Կյանք""|""ազիզ",59118,294,151,0,https://i.ytimg.com/vi/kTv84_S6yl8/default.jpg,True,False
